label_id,paxinos_name,proposed_acronym,proposed_name,acronym_basis,basis_detail,confidence,review_status,current_structure_acronym,current_structure_name,resource_action,r,g,b,duplicate_resolution
582,posterior hypothalamic area,PH_582,posterior hypothalamic area,manual_common_neuroanatomy,"standard abbreviation, review overlap with posterior hypothalamic nucleus",high,pending_review,PHA_582,posterior hypothalamic area,kept_for_review_or_manual_approval,100,47,208,Acronym PH duplicated with label_id 581; suffixed with label_id for uniqueness.
583,"posterior hypothalamic area, dorsal part",PHD,"posterior hypothalamic area, dorsal part",manual_common_neuroanatomy,PH dorsal,high,pending_review,PHADP_583,"posterior hypothalamic area, dorsal part",kept_for_review_or_manual_approval,183,154,242,
584,parainterfascicular nucleus of the VTA,PIF,parainterfascicular nucleus of the VTA,manual_common_neuroanatomy,standard abbreviation,high,pending_review,PNOTV_584,parainterfascicular nucleus of the VTA,kept_for_review_or_manual_approval,187,154,255,
585,posterior intralaminar thalamic nucleus,PIL,posterior intralaminar thalamic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,PITN_585,posterior intralaminar thalamic nucleus,kept_for_review_or_manual_approval,233,189,71,
587,posterolateral cortical amygdaloid nucleus,PLCo,posterolateral cortical amygdaloid nucleus,manual_common_neuroanatomy,standard abbreviation for posterolateral cortical amygdala,high,pending_review,PCAN_587,posterolateral cortical amygdaloid nucleus,kept_for_review_or_manual_approval,233,113,59,
591,peduncular part of lateral hypothalamus,PeF,peduncular part of lateral hypothalamus,manual_common_neuroanatomy,"commonly related peduncular/perifornical lateral hypothalamus abbreviation, review",high,pending_review,PPOLH_591,peduncular part of lateral hypothalamus,kept_for_review_or_manual_approval,178,154,225,
594,posterior limitans thalamic nucleus,PoT,posterior limitans thalamic nucleus,manual_common_neuroanatomy,"common descriptive abbreviation, review",high,pending_review,PLTN_594,posterior limitans thalamic nucleus,kept_for_review_or_manual_approval,107,59,203,
596,posteromedial cortical amygdaloid nucleus,PMCo,posteromedial cortical amygdaloid nucleus,manual_common_neuroanatomy,standard abbreviation for posteromedial cortical amygdala,high,pending_review,PCAN_596,posteromedial cortical amygdaloid nucleus,kept_for_review_or_manual_approval,255,203,178,
600,paramedian raphe nucleus,PMnR,paramedian raphe nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,PRN_600,paramedian raphe nucleus,kept_for_review_or_manual_approval,0,223,183,
601,paranigral nucleus of the VTA,PN,paranigral nucleus of the VTA,manual_common_neuroanatomy,standard abbreviation,high,pending_review,PNOTV_601,paranigral nucleus of the VTA,kept_for_review_or_manual_approval,142,244,172,
608,perirhinal cortex,PRh,perirhinal cortex,paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: PRh,official_local,pending_review,PRh,perirhinal cortex,kept_for_review_or_manual_approval,235,244,0,
609,parastrial nucleus,PS,parastrial nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,PN_609,parastrial nucleus,kept_for_review_or_manual_approval,223,95,0,
612,paratenial thalamic nucleus,PT,paratenial thalamic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,PTN_612,paratenial thalamic nucleus,kept_for_review_or_manual_approval,244,216,142,
614,pedunculopontine tegmental nucleus,PPTg,pedunculopontine tegmental nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,PTN_614,pedunculopontine tegmental nucleus,kept_for_review_or_manual_approval,172,142,229,
615,paraventricular thalamic nucleus,PVT,paraventricular thalamic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,PTN_615,paraventricular thalamic nucleus,kept_for_review_or_manual_approval,223,163,0,
616,"paraventricular thalamic nucleus, anterior part",PVTa,"paraventricular thalamic nucleus, anterior part",manual_common_neuroanatomy,PVT anterior,high,pending_review,PTNAP_616,"paraventricular thalamic nucleus, anterior part",kept_for_review_or_manual_approval,212,174,71,
617,"paraventricular thalamic nucleus, posterior part",PVTp,"paraventricular thalamic nucleus, posterior part",manual_common_neuroanatomy,PVT posterior,high,pending_review,PTNPP_617,"paraventricular thalamic nucleus, posterior part",kept_for_review_or_manual_approval,244,207,107,
619,paraventricular hypoth nucleus,PVH,paraventricular hypothalamic nucleus,manual_common_neuroanatomy,Allen-style abbreviation for paraventricular hypothalamic nucleus,high,pending_review,PHN_619,paraventricular hypoth nucleus,kept_for_review_or_manual_approval,255,166,89,
624,"paraventricular hypothalamic nucleus, anterior parvicellular part",PVHap,"paraventricular hypothalamic nucleus, anterior parvicellular part",manual_common_neuroanatomy,PVH anterior parvicellular,high,pending_review,PHNAPP_624,"paraventricular hypothalamic nucleus, anterior parvicellular part",kept_for_review_or_manual_approval,255,150,59,
626,"paraventricular hypothalamic nucleus, dorsal cap",PVHdc,"paraventricular hypothalamic nucleus, dorsal cap",manual_common_neuroanatomy,PVH dorsal cap,high,pending_review,PHNDC_626,"paraventricular hypothalamic nucleus, dorsal cap",kept_for_review_or_manual_approval,233,109,0,
627,"paraventricular hypothalamic nucleus, lateral magnocellular part",PVHlm,"paraventricular hypothalamic nucleus, lateral magnocellular part",manual_common_neuroanatomy,PVH lateral magnocellular,high,pending_review,PHNLMP_627,"paraventricular hypothalamic nucleus, lateral magnocellular part",kept_for_review_or_manual_approval,255,119,0,
628,"paraventricular hypothalamic nucleus, medial magnocellular part",PVHmm,"paraventricular hypothalamic nucleus, medial magnocellular part",manual_common_neuroanatomy,PVH medial magnocellular,high,pending_review,PHNMMP_628,"paraventricular hypothalamic nucleus, medial magnocellular part",kept_for_review_or_manual_approval,196,166,255,
629,"paraventricular hypothalamic nucleus, medial parvicellular part",PVHmp,"paraventricular hypothalamic nucleus, medial parvicellular part",manual_common_neuroanatomy,PVH medial parvicellular,high,pending_review,PHNMPP_629,"paraventricular hypothalamic nucleus, medial parvicellular part",kept_for_review_or_manual_approval,233,141,59,
630,"paraventricular hypothalamic nucleus, posterior part",PVHp,"paraventricular hypothalamic nucleus, posterior part",manual_common_neuroanatomy,PVH posterior,high,pending_review,PHNPP_630,"paraventricular hypothalamic nucleus, posterior part",kept_for_review_or_manual_approval,255,214,178,
632,parasubiculum,PaS,parasubiculum,manual_common_neuroanatomy,common abbreviation,high,pending_review,P_632,parasubiculum,kept_for_review_or_manual_approval,182,223,0,
633,"paraventricular hypothalamic nucleus, ventral part",PVHv,"paraventricular hypothalamic nucleus, ventral part",manual_common_neuroanatomy,PVH ventral,high,pending_review,PHNVP_633,"paraventricular hypothalamic nucleus, ventral part",kept_for_review_or_manual_approval,255,183,118,
634,paraxiphoid nucleus of thalamus,PaXi,paraxiphoid nucleus of thalamus,manual_common_neuroanatomy,descriptive abbreviation,high,pending_review,PNOT_634,paraxiphoid nucleus of thalamus,kept_for_review_or_manual_approval,244,178,0,
635,periventricular hypothalamic nucleus,Pe,periventricular hypothalamic nucleus,manual_common_neuroanatomy,common Paxinos-style abbreviation for periventricular hypothalamic nucleus,high,pending_review,PHN_635,periventricular hypothalamic nucleus,kept_for_review_or_manual_approval,255,170,89,
636,perifornical nucleus,PeF_636,perifornical nucleus,manual_common_neuroanatomy,common abbreviation for perifornical nucleus,high,pending_review,PN_636,perifornical nucleus,kept_for_review_or_manual_approval,255,154,89,Acronym PeF duplicated with label_id 591; suffixed with label_id for uniqueness.
637,perifornical part of lateral hypothalamus,PeF_637,perifornical part of lateral hypothalamus,manual_common_neuroanatomy,"common abbreviation for perifornical region, review",high,pending_review,PPOLH_637,perifornical part of lateral hypothalamus,kept_for_review_or_manual_approval,149,118,208,Acronym PeF duplicated with label_id 591; suffixed with label_id for uniqueness.
638,pineal gland,Pineal,pineal gland,manual_common_neuroanatomy,descriptive abbreviation,high,pending_review,PG_638,pineal gland,kept_for_review_or_manual_approval,255,238,178,
640,pineal stalk,PinealSt,pineal stalk,manual_common_neuroanatomy,descriptive abbreviation,high,pending_review,PS_640,pineal stalk,kept_for_review_or_manual_approval,154,119,220,
641,piriform cortex,Pir,piriform cortex,manual_common_neuroanatomy,standard abbreviation,high,pending_review,PC_641,piriform cortex,kept_for_review_or_manual_approval,237,255,0,
648,pleoglial periaqueductal gray,PIPAG,pleoglial periaqueductal gray,manual_common_neuroanatomy,"descriptive abbreviation, review",high,pending_review,PPG_648,pleoglial periaqueductal gray,kept_for_review_or_manual_approval,118,120,255,
652,pontine raphe nucleus,PnR,pontine raphe nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,PRN_652,pontine raphe nucleus,kept_for_review_or_manual_approval,0,255,180,
654,posterior thalamic nuclear group,Po,posterior thalamic nuclear group,manual_common_neuroanatomy,common abbreviation,high,pending_review,PTNG_654,posterior thalamic nuclear group,kept_for_review_or_manual_approval,223,178,89,
655,polymorph layer of the dentate gyrus,PoDG,polymorph layer of the dentate gyrus,manual_common_neuroanatomy,polymorph layer of dentate gyrus,high,pending_review,PLOTDG_655,polymorph layer of the dentate gyrus,kept_for_review_or_manual_approval,244,255,178,
656,posteromedian thalamic nucleus,PoM,posteromedian thalamic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,PTN_656,posteromedian thalamic nucleus,kept_for_review_or_manual_approval,255,186,0,
657,"posterior thalamic nuclear group, triangular part",PoT_657,"posterior thalamic nuclear group, triangular part",manual_common_neuroanatomy,posterior thalamic triangular,high,pending_review,PTNGTP_657,"posterior thalamic nuclear group, triangular part",kept_for_review_or_manual_approval,255,169,0,Acronym PoT duplicated with label_id 594; suffixed with label_id for uniqueness.
658,postsubiculum,PoS,postsubiculum,manual_common_neuroanatomy,common abbreviation,high,pending_review,P_658,postsubiculum,kept_for_review_or_manual_approval,208,255,0,
660,principal sensory trigeminal nucleus,Pr5,principal sensory trigeminal nucleus,manual_common_neuroanatomy,common abbreviation,high,pending_review,PSTN_660,principal sensory trigeminal nucleus,kept_for_review_or_manual_approval,89,242,183,
667,prelimbic cortex,PrL,prelimbic cortex,paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: PrL,official_local,pending_review,PrL,prelimbic cortex,kept_for_review_or_manual_approval,228,233,71,
669,presubiculum,PrS,presubiculum,manual_common_neuroanatomy,common abbreviation,high,pending_review,P_669,presubiculum,kept_for_review_or_manual_approval,224,255,89,
671,"parietal cortex, posterior area, caudal part",PtPC,"parietal cortex, posterior area, caudal part",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: PtPC,official_local,pending_review,PtPC,"parietal cortex, posterior area, caudal part",kept_for_review_or_manual_approval,217,223,71,
672,"parietal cortex, posterior area, dorsal part",PtPD,"parietal cortex, posterior area, dorsal part",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: PtPD,official_local,pending_review,PtPD,"parietal cortex, posterior area, dorsal part",kept_for_review_or_manual_approval,204,212,0,
673,"parietal cortex, posterior area, rostral part",PtPR,"parietal cortex, posterior area, rostral part",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: PtPR,official_local,pending_review,PtPR,"parietal cortex, posterior area, rostral part",kept_for_review_or_manual_approval,220,223,142,
674,pyramidal cell layer of the hippocampus,SP,pyramidal cell layer of the hippocampus,manual_common_neuroanatomy,stratum pyramidale,high,pending_review,PCLOTH_674,pyramidal cell layer of the hippocampus,kept_for_review_or_manual_approval,238,255,118,
675,red nucleus,RN,red nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,RN_675,red nucleus,kept_for_review_or_manual_approval,133,216,197,
677,rostral amygdalopiriform area,RAIP,rostral amygdalopiriform area,manual_common_neuroanatomy,standard-derived abbreviation for rostral amygdalopiriform area,high,pending_review,RAA_677,rostral amygdalopiriform area,kept_for_review_or_manual_approval,248,255,178,
683,retrochiasmatic area,RCh,retrochiasmatic area,manual_common_neuroanatomy,standard abbreviation,high,pending_review,RA_683,retrochiasmatic area,kept_for_review_or_manual_approval,255,212,178,
684,"retrochiasmatic area, lateral part",RChL,"retrochiasmatic area, lateral part",manual_common_neuroanatomy,RCh lateral,high,pending_review,RALP_684,"retrochiasmatic area, lateral part",kept_for_review_or_manual_approval,100,23,242,
687,raphe interpositus nucleus,RIP,raphe interpositus nucleus,manual_common_neuroanatomy,standard-derived abbreviation,high,pending_review,RIN_687,raphe interpositus nucleus,kept_for_review_or_manual_approval,59,223,195,
702,retrosplenial dysgranular cortex,RSD,retrosplenial dysgranular cortex,paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: RSD,official_local,pending_review,RSD,retrosplenial dysgranular cortex,kept_for_review_or_manual_approval,238,244,71,
703,retrosplenial granular cortex,RSG,retrosplenial granular cortex,paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: RSG,official_local,pending_review,RSG,retrosplenial granular cortex,kept_for_review_or_manual_approval,255,254,178,
704,"retrosplenial granular cortex, a region",RSGa,"retrosplenial granular cortex, a region",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: RSGa,official_local,pending_review,RSGa,"retrosplenial granular cortex, a region",kept_for_review_or_manual_approval,255,253,89,
705,"retrosplenial granular cortex, b region",RSGb,"retrosplenial granular cortex, b region",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: RSGb,official_local,pending_review,RSGb,"retrosplenial granular cortex, b region",kept_for_review_or_manual_approval,255,254,0,
706,"retrosplenial granular cortex, c region",RSGc,"retrosplenial granular cortex, c region",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: RSGc,official_local,pending_review,RSGc,"retrosplenial granular cortex, c region",kept_for_review_or_manual_approval,255,254,178,
711,reuniens thalamic nucleus,Re,reuniens thalamic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,RTN_711,reuniens thalamic nucleus,kept_for_review_or_manual_approval,255,186,44,
714,rhomboid thalamic nucleus,Rh,rhomboid thalamic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,RTN_714,rhomboid thalamic nucleus,kept_for_review_or_manual_approval,255,215,107,
721,primary somatosensory cortex,S1,primary somatosensory cortex,paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: S1,official_local,pending_review,S1,primary somatosensory cortex,kept_for_review_or_manual_approval,232,233,0,
722,"primary somatosensory cortex, barrel field",S1BF,"primary somatosensory cortex, barrel field",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: S1BF,official_local,pending_review,S1BF,"primary somatosensory cortex, barrel field",kept_for_review_or_manual_approval,254,255,0,
723,"primary somatosensory cortex, dysgranular  zone",S1DZ,"primary somatosensory cortex, dysgranular  zone",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: S1DZ,official_local,pending_review,S1DZ,"primary somatosensory cortex, dysgranular  zone",kept_for_review_or_manual_approval,254,255,59,
724,"primary somatosensory cortex, oral dysgranular zone",S1DZO,"primary somatosensory cortex, oral dysgranular zone",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: S1DZO,official_local,pending_review,S1DZO,"primary somatosensory cortex, oral dysgranular zone",kept_for_review_or_manual_approval,232,233,0,
725,"primary somatosensory cortex, forelimb region",S1FL,"primary somatosensory cortex, forelimb region",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: S1FL,official_local,pending_review,S1FL,"primary somatosensory cortex, forelimb region",kept_for_review_or_manual_approval,254,255,178,
726,"primary somatosensory cortex, hindlimb region",S1HL,"primary somatosensory cortex, hindlimb region",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: S1HL,official_local,pending_review,S1HL,"primary somatosensory cortex, hindlimb region",kept_for_review_or_manual_approval,211,212,59,
727,"primary somatosensory cortex, jaw region",S1J,"primary somatosensory cortex, jaw region",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: S1J,official_local,pending_review,S1J,"primary somatosensory cortex, jaw region",kept_for_review_or_manual_approval,232,233,59,
728,"primary somatosensory cortex, shoulder region",S1Sh,"primary somatosensory cortex, shoulder region",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: S1Sh,official_local,pending_review,S1Sh,"primary somatosensory cortex, shoulder region",kept_for_review_or_manual_approval,210,212,0,
730,"primary somatosensory cortex, trunk region",S1Tr,"primary somatosensory cortex, trunk region",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: S1Tr,official_local,pending_review,S1Tr,"primary somatosensory cortex, trunk region",kept_for_review_or_manual_approval,232,233,118,
731,"primary somatosensory cortex, upper lip region",S1ULp,"primary somatosensory cortex, upper lip region",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: S1ULp,official_local,pending_review,S1ULp,"primary somatosensory cortex, upper lip region",kept_for_review_or_manual_approval,253,255,118,
732,secondary somatosensory cortex,S2,secondary somatosensory cortex,paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: S2,official_local,pending_review,S2,secondary somatosensory cortex,kept_for_review_or_manual_approval,230,233,142,
733,superior colliculus,SC,superior colliculus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,SC_733,superior colliculus,kept_for_review_or_manual_approval,10,0,233,
735,suprachiasmatic nucleus,SCN,suprachiasmatic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,SN_735,suprachiasmatic nucleus,kept_for_review_or_manual_approval,255,215,178,
749,submammillothalamic nucleus,SMT,submammillothalamic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,SN_749,submammillothalamic nucleus,kept_for_review_or_manual_approval,145,107,212,
752,"substantia nigra, compact part",SNc,"substantia nigra, compact part",manual_common_neuroanatomy,standard abbreviation,high,pending_review,SNCP_752,"substantia nigra, compact part",kept_for_review_or_manual_approval,23,0,255,
756,"substantia nigra, lateral part",SNL,"substantia nigra, lateral part",manual_common_neuroanatomy,standard abbreviation,high,pending_review,SNLP_756,"substantia nigra, lateral part",kept_for_review_or_manual_approval,31,0,255,
758,"substantia nigra, reticular part",SNr,"substantia nigra, reticular part",manual_common_neuroanatomy,standard abbreviation,high,pending_review,SNRP_758,"substantia nigra, reticular part",kept_for_review_or_manual_approval,112,89,255,
798,nucleus of the solitary tract,NTS,nucleus of the solitary tract,manual_common_neuroanatomy,standard abbreviation,high,pending_review,NOTST_798,nucleus of the solitary tract,kept_for_review_or_manual_approval,133,229,220,
812,spinal trigeminal nucleus,Sp5,spinal trigeminal nucleus,manual_common_neuroanatomy,common abbreviation,high,pending_review,STN_812,spinal trigeminal nucleus,kept_for_review_or_manual_approval,44,203,196,
813,"spinal trigeminal nucleus, caudal part",Sp5C,"spinal trigeminal nucleus, caudal part",manual_common_neuroanatomy,common abbreviation,high,pending_review,STNCP_813,"spinal trigeminal nucleus, caudal part",kept_for_review_or_manual_approval,178,255,250,
814,"spinal trigeminal nucleus, interpolar part",Sp5I,"spinal trigeminal nucleus, interpolar part",manual_common_neuroanatomy,common abbreviation,high,pending_review,STNIP_814,"spinal trigeminal nucleus, interpolar part",kept_for_review_or_manual_approval,0,255,243,
815,"spinal trigeminal nucleus, oral part",Sp5O,"spinal trigeminal nucleus, oral part",manual_common_neuroanatomy,common abbreviation,high,pending_review,STNOP_815,"spinal trigeminal nucleus, oral part",kept_for_review_or_manual_approval,89,255,248,
830,supramammillary nucleus,SuM,supramammillary nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,SN_830,supramammillary nucleus,kept_for_review_or_manual_approval,255,211,178,
836,submedius thalamic nucleus,Sub,submedius thalamic nucleus,manual_common_neuroanatomy,"common abbreviation, review conflict",high,pending_review,STN_836,submedius thalamic nucleus,kept_for_review_or_manual_approval,255,204,89,
853,temporal associatin cortex,TeA,temporal association cortex,paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: TeA,official_local,pending_review,TeA,temporal associatin cortex,kept_for_review_or_manual_approval,208,212,107,
856,thalamus,TH,thalamus,manual_common_neuroanatomy,Allen-style broad abbreviation,high,pending_review,T_856,thalamus,kept_for_review_or_manual_approval,223,146,0,
869,primary visual cortex,V1,primary visual cortex,paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: V1,official_local,pending_review,V1,primary visual cortex,kept_for_review_or_manual_approval,231,233,89,
870,"primary visual cortex, binocular area",V1B,"primary visual cortex, binocular area",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: V1B,official_local,pending_review,V1B,"primary visual cortex, binocular area",kept_for_review_or_manual_approval,254,255,178,
871,"primary visual cortex, monocular area",V1M,"primary visual cortex, monocular area",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: V1M,official_local,pending_review,V1M,"primary visual cortex, monocular area",kept_for_review_or_manual_approval,250,255,0,
873,"secondary visual cortex, lateral area",V2L,"secondary visual cortex, lateral area",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: V2L,official_local,pending_review,V2L,"secondary visual cortex, lateral area",kept_for_review_or_manual_approval,253,255,178,
874,"secondary visual cortex, mediolateral area",V2ML,"secondary visual cortex, mediolateral area",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: V2ML,official_local,pending_review,V2ML,"secondary visual cortex, mediolateral area",kept_for_review_or_manual_approval,248,255,0,
875,"secondary visual cortex, mediomedial area",V2MM,"secondary visual cortex, mediomedial area",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: V2MM,official_local,pending_review,V2MM,"secondary visual cortex, mediomedial area",kept_for_review_or_manual_approval,250,255,89,
876,ventral anterior thalamic nucleus,VA,ventral anterior thalamic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,VATN_876,ventral anterior thalamic nucleus,kept_for_review_or_manual_approval,255,179,0,
896,ventrolateral periaqueductal gray,VLPAG,ventrolateral periaqueductal gray,manual_common_neuroanatomy,standard subdivision abbreviation,high,pending_review,VPG_896,ventrolateral periaqueductal gray,kept_for_review_or_manual_approval,118,119,233,
907,ventral orbital cortex,VO,ventral orbital cortex,paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: VO,official_local,pending_review,VO,ventral orbital cortex,kept_for_review_or_manual_approval,249,255,107,
910,ventral posterolateral thalamic nucleus,VPL,ventral posterolateral thalamic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,VPTN_910,ventral posterolateral thalamic nucleus,kept_for_review_or_manual_approval,212,165,35,
911,ventral posteromedial thalamic nucleus,VPM,ventral posteromedial thalamic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,VPTN_911,ventral posteromedial thalamic nucleus,kept_for_review_or_manual_approval,255,196,35,
916,ventral tegmental area,VTA,ventral tegmental area,manual_common_neuroanatomy,standard abbreviation,high,pending_review,VTA_916,ventral tegmental area,kept_for_review_or_manual_approval,68,35,203,
918,ventral tuberomammillary nucleus,TMv,ventral tuberomammillary nucleus,manual_common_neuroanatomy,tuberomammillary ventral,high,pending_review,VTN_918,ventral tuberomammillary nucleus,kept_for_review_or_manual_approval,255,208,178,
1073,solitary tract,sol,solitary tract,manual_common_neuroanatomy,standard abbreviation,high,pending_review,ST_1073,solitary tract,kept_for_review_or_manual_approval,89,255,242,
